Symbol,Description,Market Capitalization,Average Volume (10 Day),Price,Universe,Sector,Industry,Sub-Industry
ERIC,Telefonaktiebolaget LM Ericsson,$29B (Mid),"7,169,460",$9.57,International (ADR),Information Technology,Communications Equipment,Communications Equipment
ESAB,ESAB Corp,$7B (Small),"601,830",$116.14,Domestic,Industrials,Machinery,Industrial Machinery & Supplies & Components
ESE,ESCO Technologies Inc,$5B (Small),"260,870",$204.17,Domestic,Industrials,Machinery,Industrial Machinery & Supplies & Components
ESI,Element Solutions Inc,$6B (Small),"2,136,950",$26.39,Domestic,Materials,Chemicals,Specialty Chemicals
ESLT,Elbit Systems Ltd,$24B (Mid),"91,940",$515.24,International (ADR),Industrials,Aerospace & Defense,Aerospace & Defense
ESTC,Elastic NV,$8B (Mid),"1,951,850",$76.31,Domestic,Information Technology,Software,Application Software
ETN,Eaton Corporation PLC,$129B (Large),"2,814,140",$331.98,Domestic,Industrials,Electrical Equipment,Electrical Components & Equipment
EVCM,EverCommerce Inc,$2B (Small),"355,390",$12.08,Domestic,Information Technology,Software,Application Software
EW,Edwards Lifesciences Corp,$48B (Large),"2,917,970",$83.08,Domestic,Health Care,Health Care Equipment & Supplies,Health Care Equipment
EWTX,Edgewise Therapeutics Inc,$3B (Small),"1,241,200",$23.62,Domestic,Health Care,Pharmaceuticals,Pharmaceuticals
EXAS,Exact Sciences Corp,$19B (Mid),"6,588,280",$101.50,Domestic,Health Care,Biotechnology,Biotechnology
EXEL,Exelixis Inc,$11B (Mid),"2,686,170",$40.88,Domestic,Health Care,Biotechnology,Biotechnology
EXK,Endeavour Silver Corp,$3B (Small),"18,780,590",$8.98,International (ADR),Materials,Metals & Mining,Silver
EXLS,Exlservice Holdings Inc,$7B (Small),"1,056,410",$41.64,Domestic,Industrials,Professional Services,Data Processing & Outsourced Services
EXP,Eagle Materials Inc,$7B (Small),"348,890",$226.74,Domestic,Materials,Construction Materials,Construction Materials
EXPD,Expeditors International of Washington Inc,$20B (Mid),"1,348,510",$151.76,Domestic,Industrials,Air Freight & Logistics,Air Freight & Logistics
EXPGY,Experian PLC,$41B (Mid),"146,550",$44.67,International (ADR),Industrials,Professional Services,Research & Consulting Services
EXPO,Exponent Inc,$4B (Small),"455,410",$73.63,Domestic,Industrials,Professional Services,Research & Consulting Services
EXTR,Extreme Networks Inc,$2B (Small),"1,124,630",$16.91,Domestic,Information Technology,Communications Equipment,Communications Equipment
FA,First Advantage Corp,$3B (Small),"555,350",$14.53,Domestic,Industrials,Professional Services,Human Resource & Employment Services
FAST,Fastenal Co,$48B (Large),"6,524,320",$42.01,Domestic,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
FBIN,Fortune Brands Innovations Inc,$6B (Small),"1,591,520",$52.22,Domestic,Industrials,Building Products,Building Products
FCN,FTI Consulting Inc,$5B (Small),"299,570",$170.72,Domestic,Industrials,Professional Services,Research & Consulting Services
FCX,Freeport-McMoRan Inc,$68B (Large),"16,289,040",$47.38,Domestic,Materials,Metals & Mining,Copper
FDX,FedEx Corp,$67B (Large),"1,370,090",$284.34,Domestic,Industrials,Air Freight & Logistics,Air Freight & Logistics
FELE,Franklin Electric Co Inc,$4B (Small),"229,560",$96.05,Domestic,Industrials,Machinery,Industrial Machinery & Supplies & Components
FERG,Ferguson Enterprises Inc,$44B (Large),"1,922,360",$224.66,Domestic,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
FFIV,F5 Inc,$15B (Mid),"1,223,810",$262.67,Domestic,Information Technology,Communications Equipment,Communications Equipment
FICO,Fair Isaac Corp,$44B (Large),"178,000","$1,844.98",Domestic,Information Technology,Software,Application Software
FIG,Figma Inc,$18B (Mid),"5,113,870",$36.07,Domestic,Information Technology,Software,Application Software
FIX,Comfort Systems USA Inc,$34B (Mid),"477,180",$967.95,Domestic,Industrials,Construction & Engineering,Construction & Engineering
FJTSY,Fujitsu Ltd,$47B (Large),"149,820",$26.80,International (ADR),Information Technology,IT Services,IT Consulting & Other Services
FLEX,Flex Ltd,$25B (Mid),"6,316,270",$68.80,Domestic,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Manufacturing Services
FLNC,Fluence Energy Inc,$4B (Small),"6,318,240",$22.19,Domestic,Industrials,Electrical Equipment,Electrical Components & Equipment
FLR,Fluor Corp,$7B (Small),"2,509,140",$43.60,Domestic,Industrials,Construction & Engineering,Construction & Engineering
FLS,Flowserve Corp,$9B (Mid),"1,433,530",$71.53,Domestic,Industrials,Machinery,Industrial Machinery & Supplies & Components
FLY,Firefly Aerospace Inc,$4B (Small),"2,358,450",$22.10,Domestic,Industrials,Aerospace & Defense,Aerospace & Defense
FN,Fabrinet,$17B (Mid),"537,470",$470.89,Domestic,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Manufacturing Services
FOLD,Amicus Therapeutics Inc,$3B (Small),"4,738,700",$10.55,Domestic,Health Care,Biotechnology,Biotechnology
FORM,FormFactor Inc,$4B (Small),"611,000",$55.44,Domestic,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Materials & Equipment
FROG,Jfrog Ltd,$8B (Mid),"2,357,730",$68.98,Domestic,Information Technology,Software,Systems Software
FRSH,Freshworks Inc,$4B (Small),"3,573,970",$13.15,Domestic,Information Technology,Software,Application Software
FSLR,First Solar Inc,$27B (Mid),"1,969,780",$254.80,Domestic,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
FSS,Federal Signal Corp,$7B (Small),"776,900",$110.83,Domestic,Industrials,Machinery,Construction Machinery & Heavy Transportation Equipment
FTAI,FTAI Aviation Ltd,$18B (Mid),"899,880",$176.92,Domestic,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
FTNT,Fortinet Inc,$61B (Large),"5,223,610",$82.22,Domestic,Information Technology,Software,Systems Software
FTV,Fortive Corp,$17B (Mid),"2,486,060",$54.93,Domestic,Industrials,Machinery,Industrial Machinery & Supplies & Components
FUJIY,Fujifilm Holdings Corp,$26B (Mid),"247,670",$10.95,International (ADR),Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals"
FUL,H.B. Fuller Company,$3B (Small),"353,870",$60.39,Domestic,Materials,Chemicals,Specialty Chemicals
G,Genpact Ltd,$8B (Mid),"1,802,180",$47.78,Domestic,Industrials,Professional Services,Data Processing & Outsourced Services
GATX,GATX Corp,$6B (Small),"161,960",$168.43,Domestic,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
GD,General Dynamics Corp,$91B (Large),"1,256,680",$337.49,Domestic,Industrials,Aerospace & Defense,Aerospace & Defense
GDDY,GoDaddy Inc,$17B (Mid),"1,441,890",$124.80,Domestic,Information Technology,IT Services,Internet Services & Infrastructure
GDS,GDS Holdings Ltd,$7B (Small),"1,488,460",$36.26,International (ADR),Information Technology,IT Services,Internet Services & Infrastructure
GE,GE Aerospace,$316B (Large),"5,053,450",$299.81,Domestic,Industrials,Aerospace & Defense,Aerospace & Defense
GEHC,GE Healthcare Technologies Inc,$38B (Mid),"3,333,580",$83.96,Domestic,Health Care,Health Care Equipment & Supplies,Health Care Equipment
GEN,Gen Digital Inc,$17B (Mid),"3,761,920",$27.67,Domestic,Information Technology,Software,Systems Software
GEO,Geo Group Inc,$2B (Small),"1,849,910",$16.83,Domestic,Industrials,Commercial Services & Supplies,Security & Alarm Services
GEV,GE Vernova Inc,$182B (Large),"4,100,490",$671.71,Domestic,Industrials,Electrical Equipment,Heavy Electrical Equipment
GFF,Griffon Corp,$4B (Small),"297,650",$77.04,Domestic,Industrials,Building Products,Building Products
GFI,Gold Fields Ltd,$39B (Mid),"3,021,300",$43.49,International (ADR),Materials,Metals & Mining,Gold
GFS,GlobalFoundries Inc,$22B (Mid),"2,894,670",$38.73,Domestic,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
GGB,Gerdau SA,$5B (Small),"11,984,020",$3.65,International (ADR),Materials,Metals & Mining,Steel
GGG,Graco Inc,$14B (Mid),"785,850",$83.58,Domestic,Industrials,Machinery,Industrial Machinery & Supplies & Components
GH,Guardant Health Inc,$13B (Mid),"1,859,760",$102.07,Domestic,Health Care,Health Care Providers & Services,Health Care Services
GIB,CGI Inc,$20B (Mid),"334,710",$90.76,International (ADR),Information Technology,IT Services,IT Consulting & Other Services
GILD,Gilead Sciences Inc,$149B (Large),"6,734,510",$120.40,Domestic,Health Care,Biotechnology,Biotechnology
GKOS,Glaukos Corp,$6B (Small),"682,810",$108.88,Domestic,Health Care,Health Care Equipment & Supplies,Health Care Equipment
GLOB,Globant SA,$3B (Small),"1,176,000",$67.70,Domestic,Information Technology,IT Services,IT Consulting & Other Services
GLW,Corning Inc,$76B (Large),"7,034,820",$88.32,Domestic,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Components
GMAB,Genmab A/S,$19B (Mid),"1,423,330",$31.31,International (ADR),Health Care,Biotechnology,Biotechnology
GMED,Globus Medical Inc,$12B (Mid),"1,495,660",$86.70,Domestic,Health Care,Health Care Equipment & Supplies,Health Care Equipment
GNRC,Generac Holdings Inc,$9B (Mid),"785,790",$160.75,Domestic,Industrials,Electrical Equipment,Electrical Components & Equipment
GPCR,Structure Therapeutics Inc,$5B (Small),"3,622,640",$67.06,Domestic,Health Care,Pharmaceuticals,Pharmaceuticals
GPK,Graphic Packaging Holding Co,$5B (Small),"6,780,560",$15.58,Domestic,Materials,Containers & Packaging,Paper & Plastic Packaging Products & Materials
GRAB,Grab Holdings Ltd,$21B (Mid),"37,480,050",$5.15,International (ADR),Industrials,Ground Transportation,Passenger Ground Transportation
GRAL,Grail Inc,$4B (Small),"904,270",$90.82,Domestic,Health Care,Biotechnology,Biotechnology
GRFS,Grifols SA,$2B (Small),"694,620",$9.14,International (ADR),Health Care,Biotechnology,Biotechnology
GSK,GSK plc,$99B (Large),"3,587,550",$48.81,International (ADR),Health Care,Pharmaceuticals,Pharmaceuticals
GTES,Gates Industrial Corporation PLC,$6B (Small),"2,544,130",$21.91,Domestic,Industrials,Machinery,Industrial Machinery & Supplies & Components
GTLB,GitLab Inc,$7B (Small),"7,194,230",$39.52,Domestic,Information Technology,Software,Systems Software
GTLS,Chart Industries Inc,$9B (Mid),"500,910",$205.78,Domestic,Industrials,Machinery,Industrial Machinery & Supplies & Components
GVA,Granite Construction Inc,$5B (Small),"660,220",$115.08,Domestic,Industrials,Construction & Engineering,Construction & Engineering
GWRE,Guidewire Software Inc,$17B (Mid),"1,300,120",$205.10,Domestic,Information Technology,Software,Application Software
GWW,WW Grainger Inc,$49B (Large),"292,560","$1,022.54",Domestic,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
GXO,GXO Logistics Inc,$6B (Small),"1,020,130",$53.14,Domestic,Industrials,Air Freight & Logistics,Air Freight & Logistics
HAE,Haemonetics Corp,$4B (Small),"847,040",$83.49,Domestic,Health Care,Health Care Equipment & Supplies,Health Care Supplies
HALO,Halozyme Therapeutics Inc,$7B (Small),"2,933,150",$62.21,Domestic,Health Care,Biotechnology,Biotechnology
HAYW,Hayward Holdings Inc,$3B (Small),"1,258,770",$16.01,Domestic,Industrials,Building Products,Building Products
HCA,HCA Healthcare Inc,$111B (Large),"1,310,880",$484.77,Domestic,Health Care,Health Care Providers & Services,Health Care Facilities
HCC,Warrior Met Coal Inc,$4B (Small),"658,090",$83.41,Domestic,Materials,Metals & Mining,Steel
HCMLY,Holcim AG,$51B (Large),"126,310",$18.90,International (ADR),Materials,Construction Materials,Construction Materials
HEI,HEICO Corp,$17B (Mid),"413,520",$310.49,Domestic,Industrials,Aerospace & Defense,Aerospace & Defense
HI,Hillenbrand Inc,$2B (Small),"640,800",$31.91,Domestic,Industrials,Machinery,Industrial Machinery & Supplies & Components
HII,Huntington Ingalls Industries Inc,$13B (Mid),"414,860",$326.92,Domestic,Industrials,Aerospace & Defense,Aerospace & Defense
HIMS,Hims & Hers Health Inc,$8B (Mid),"14,280,710",$37.21,Domestic,Health Care,Health Care Providers & Services,Health Care Services
HL,Hecla Mining Co,$13B (Mid),"20,345,310",$18.81,Domestic,Materials,Metals & Mining,Silver
HLN,Haleon PLC,$42B (Large),"11,543,260",$9.52,International (ADR),Health Care,Pharmaceuticals,Pharmaceuticals
HMY,Harmony Gold Mining Company Ltd,$13B (Mid),"3,777,880",$20.40,International (ADR),Materials,Metals & Mining,Gold
HNGE,Hinge Health Inc,$4B (Small),"1,495,900",$49.70,Domestic,Health Care,Health Care Providers & Services,Health Care Services
HOCPY,Hoya Corp,$51B (Large),"16,150",$151.44,International (ADR),Health Care,Health Care Equipment & Supplies,Health Care Supplies
HOLX,Hologic Inc,$17B (Mid),"2,357,940",$75.00,Domestic,Health Care,Health Care Equipment & Supplies,Health Care Equipment
HON,Honeywell International Inc,$123B (Large),"3,881,790",$193.66,Domestic,Industrials,Industrial Conglomerates,Industrial Conglomerates
HPE,Hewlett Packard Enterprise Co,$31B (Mid),"32,171,980",$23.87,Domestic,Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals"
HPQ,HP Inc,$23B (Mid),"12,155,230",$24.74,Domestic,Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals"
HQY,Healthequity Inc,$8B (Mid),"1,135,470",$96.79,Domestic,Health Care,Health Care Providers & Services,Managed Health Care
HRI,Herc Holdings Inc,$5B (Small),"478,710",$154.49,Domestic,Industrials,Trading Companies & Distributors,Trading Companies & Distributors
HRMY,Harmony Biosciences Holdings Inc,$2B (Small),"753,580",$40.51,Domestic,Health Care,Pharmaceuticals,Pharmaceuticals
HSIC,Henry Schein Inc,$9B (Mid),"1,331,630",$76.55,Domestic,Health Care,Health Care Providers & Services,Health Care Distributors
HTFL,Heartflow Inc,$2B (Small),"517,090",$26.48,Domestic,Health Care,Health Care Technology,Health Care Technology
HTHIY,Hitachi Ltd,$143B (Large),"297,000",$31.63,International (ADR),Industrials,Industrial Conglomerates,Industrial Conglomerates
HUBB,Hubbell Inc,$24B (Mid),"485,730",$448.00,Domestic,Industrials,Electrical Equipment,Electrical Components & Equipment
HUBG,Hub Group Inc,$3B (Small),"849,800",$42.77,Domestic,Industrials,Air Freight & Logistics,Air Freight & Logistics
HUBS,HubSpot Inc,$20B (Mid),"656,690",$375.94,Domestic,Information Technology,Software,Application Software
HUM,Humana Inc,$32B (Mid),"1,590,860",$268.45,Domestic,Health Care,Health Care Providers & Services,Managed Health Care
HURN,Huron Consulting Group Inc,$3B (Small),"132,970",$179.51,Domestic,Industrials,Professional Services,Research & Consulting Services
HUT,Hut 8 Corp,$5B (Small),"5,721,270",$41.31,Domestic,Information Technology,Software,Application Software
HWKN,Hawkins Inc,$3B (Small),"151,210",$142.25,Domestic,Materials,Chemicals,Commodity Chemicals
HWM,Howmet Aerospace Inc,$80B (Large),"2,259,700",$198.31,Domestic,Industrials,Aerospace & Defense,Aerospace & Defense
HXL,Hexcel Corp,$6B (Small),"1,393,720",$73.05,Domestic,Industrials,Aerospace & Defense,Aerospace & Defense
IAG,IAMGOLD Corp,$9B (Mid),"6,458,840",$15.84,International (ADR),Materials,Metals & Mining,Gold
IBM,International Business Machines Corp,$289B (Large),"3,237,470",$309.24,Domestic,Information Technology,IT Services,IT Consulting & Other Services
IBRX,Immunitybio Inc,$2B (Small),"13,041,590",$2.36,Domestic,Health Care,Biotechnology,Biotechnology
ICLR,ICON PLC,$14B (Mid),"991,060",$186.58,International (ADR),Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
ICUI,ICU Medical Inc,$4B (Small),"219,950",$148.43,Domestic,Health Care,Health Care Equipment & Supplies,Health Care Supplies
IDCC,InterDigital Inc,$9B (Mid),"262,470",$354.28,Domestic,Information Technology,Software,Application Software
IDXX,IDEXX Laboratories Inc,$56B (Large),"521,310",$704.20,Domestic,Health Care,Health Care Equipment & Supplies,Health Care Equipment
IDYA,IDEAYA Biosciences Inc,$3B (Small),"978,240",$34.02,Domestic,Health Care,Biotechnology,Biotechnology
IE,Ivanhoe Electric Inc,$2B (Small),"2,127,870",$14.88,Domestic,Materials,Metals & Mining,Diversified Metals & Mining
IEP,Icahn Enterprises LP,$5B (Small),"899,310",$7.73,Domestic,Industrials,Industrial Conglomerates,Industrial Conglomerates
IESC,IES Holdings Inc,$9B (Mid),"183,090",$460.16,Domestic,Industrials,Construction & Engineering,Construction & Engineering
IEX,IDEX Corp,$13B (Mid),"648,490",$178.93,Domestic,Industrials,Machinery,Industrial Machinery & Supplies & Components
IFF,International Flavors & Fragrances Inc,$16B (Mid),"2,322,470",$63.26,Domestic,Materials,Chemicals,Specialty Chemicals
IFNNY,Infineon Technologies AG,$55B (Large),"497,780",$42.56,International (ADR),Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
ILMN,Illumina Inc,$21B (Mid),"1,504,280",$134.87,Domestic,Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
IMPUY,Impala Platinum Holdings Ltd,$12B (Mid),"221,160",$13.46,International (ADR),Materials,Metals & Mining,Precious Metals & Minerals
IMVT,Immunovant Inc,$5B (Small),"1,973,580",$26.42,Domestic,Health Care,Biotechnology,Biotechnology
